coupling,cf_analytical,cf_empirical,mf_mse,oracle_mse,mse_ratio
0.0,0.26260544390472723,0.0008339953972329076,0.10049030477296599,0.10049030477296599,1.0
0.0,0.26260544390472723,0.00013403676217678848,0.10617657988776452,0.10617657988776452,1.0
0.0,0.26260544390472723,0.0009464768448838443,0.09638220600585687,0.09638220600585687,1.0
0.0,0.26260544390472723,0.002373321371511827,0.13567136236000876,0.13567136236000876,1.0
0.0,0.26260544390472723,0.0005397513903684425,0.10614926069680809,0.10614926069680809,1.0
0.0,0.26260544390472723,0.0020809970850332424,0.09901457524652495,0.09901457524652495,1.0
0.0,0.26260544390472723,0.002678859489084808,0.10622036362293591,0.10622036362293591,1.0
0.0,0.26260544390472723,0.00025219665798077137,0.12431904544159139,0.12431904544159139,1.0
0.0,0.26260544390472723,0.00035731231981377543,0.1219423395007,0.1219423395007,1.0
0.0,0.26260544390472723,0.00010981942344706757,0.11495829894025827,0.11495829894025827,1.0
0.0,0.26260544390472723,0.0004172605064231474,0.09524002487453986,0.09524002487453986,1.0
0.0,0.26260544390472723,2.3107611408384763e-06,0.09957344223289107,0.09957344223289107,1.0
0.0,0.26260544390472723,0.0035247961060965007,0.09167205101210127,0.09167205101210127,1.0
0.0,0.26260544390472723,5.898595564151988e-05,0.1187218441612217,0.1187218441612217,1.0
0.0,0.26260544390472723,4.0209779550499565e-05,0.13978272658529817,0.13978272658529817,1.0
0.0,0.26260544390472723,0.001786981691467823,0.10346294367127085,0.10346294367127085,1.0
0.0,0.26260544390472723,6.60928106745994e-05,0.10013277269750166,0.10013277269750166,1.0
0.0,0.26260544390472723,0.002217910922373958,0.11370611300566172,0.11370611300566172,1.0
0.0,0.26260544390472723,0.000297003228940984,0.09467624527161633,0.09467624527161633,1.0
0.0,0.26260544390472723,0.0003978614523622919,0.12269342017727197,0.12269342017727197,1.0
0.0,0.26260544390472723,0.00016673803345974972,0.10775023562724842,0.10775023562724842,1.0
0.0,0.26260544390472723,0.0007788015528284177,0.11443775575644842,0.11443775575644842,1.0
0.0,0.26260544390472723,0.0012088916523528967,0.11785894907006238,0.11785894907006238,1.0
0.0,0.26260544390472723,0.0013520200664843367,0.10855069443816764,0.10855069443816764,1.0
0.0,0.26260544390472723,0.000625295415124178,0.12227241047686337,0.12227241047686337,1.0
0.0,0.26260544390472723,8.516793704380937e-05,0.11422248094915609,0.11422248094915609,1.0
0.0,0.26260544390472723,1.379388701868422e-05,0.11787263136731971,0.11787263136731971,1.0
0.0,0.26260544390472723,1.1966530158878061e-05,0.09746053562390875,0.09746053562390875,1.0
0.0,0.26260544390472723,0.0007736047017628342,0.10229372439450002,0.10229372439450002,1.0
0.0,0.26260544390472723,0.002806503799043305,0.10470528719835613,0.10470528719835613,1.0
0.0,0.26260544390472723,0.005029252175031342,0.09209858875695925,0.09209858875695925,1.0
0.0,0.26260544390472723,0.00925599894968094,0.10756174708066846,0.10756174708066846,1.0
0.0,0.26260544390472723,0.0007081779837114136,0.10385309744893857,0.10385309744893857,1.0
0.0,0.26260544390472723,0.0004634947330591101,0.10138431986232496,0.10138431986232496,1.0
0.0,0.26260544390472723,0.0009500340801318584,0.10577913725246414,0.10577913725246414,1.0
0.0,0.26260544390472723,0.00010151153411921405,0.11323264825989715,0.11323264825989715,1.0
0.0,0.26260544390472723,0.000425879515736494,0.1314998792002324,0.1314998792002324,1.0
0.0,0.26260544390472723,6.08308220279725e-06,0.121255952647042,0.121255952647042,1.0
0.0,0.26260544390472723,0.0003878655281243107,0.1000470970049417,0.1000470970049417,1.0
0.0,0.26260544390472723,0.00017367923893612882,0.10742434212929951,0.10742434212929951,1.0
0.0,0.26260544390472723,0.003758129024320244,0.10431861338235668,0.10431861338235668,1.0
0.0,0.26260544390472723,0.005179036322475644,0.10538173474221878,0.10538173474221878,1.0
0.0,0.26260544390472723,0.0023113278720902665,0.09832560801052874,0.09832560801052874,1.0
0.0,0.26260544390472723,9.456714305029201e-05,0.11082286456986061,0.11082286456986061,1.0
0.0,0.26260544390472723,0.0003161069257721167,0.10114809544635375,0.10114809544635375,1.0
0.0,0.26260544390472723,0.00033852931883989395,0.10822834860319856,0.10822834860319856,1.0
0.0,0.26260544390472723,1.1523444978444608e-06,0.09506049796121704,0.09506049796121704,1.0
0.0,0.26260544390472723,0.004273227496302608,0.13862401355031034,0.13862401355031034,1.0
0.0,0.26260544390472723,0.000745677181740389,0.10693711368447856,0.10693711368447856,1.0
0.0,0.26260544390472723,0.00025055880857947156,0.11183801418444195,0.11183801418444195,1.0
0.0,0.26260544390472723,0.0002610931898617889,0.11705198328669042,0.11705198328669042,1.0
0.0,0.26260544390472723,0.00013819774415578474,0.1193209166392809,0.1193209166392809,1.0
0.0,0.26260544390472723,0.001966628399516585,0.12125721240590072,0.12125721240590072,1.0
0.0,0.26260544390472723,3.8670059159314855e-06,0.12713209892320093,0.12713209892320093,1.0
0.0,0.26260544390472723,1.2166746964460902e-05,0.12454115924730308,0.12454115924730308,1.0
0.0,0.26260544390472723,3.663700834537048e-05,0.12401347145993263,0.12401347145993263,1.0
0.0,0.26260544390472723,0.0014316873590378702,0.10066867507396693,0.10066867507396693,1.0
0.0,0.26260544390472723,0.0008095100940195113,0.10979623267532539,0.10979623267532539,1.0
0.0,0.26260544390472723,0.0005953948894157239,0.12206127700759813,0.12206127700759813,1.0
0.0,0.26260544390472723,0.0011120718557389782,0.12452620541522463,0.12452620541522463,1.0
0.0,0.26260544390472723,0.0012947859296821374,0.08150804791612157,0.08150804791612157,1.0
0.0,0.26260544390472723,0.0024511397695014085,0.1172126567069926,0.1172126567069926,1.0
0.0,0.26260544390472723,0.00019202726552121265,0.11133197060786927,0.11133197060786927,1.0
0.0,0.26260544390472723,0.003666709654798064,0.10983272277743891,0.10983272277743891,1.0
0.0,0.26260544390472723,1.4697806420665302e-06,0.08766514679349167,0.08766514679349167,1.0
0.0,0.26260544390472723,0.002146606558328837,0.10048772493150537,0.10048772493150537,1.0
0.0,0.26260544390472723,0.001704099066778317,0.11975528873731985,0.11975528873731985,1.0
0.0,0.26260544390472723,0.003305641731959769,0.09830838462615976,0.09830838462615976,1.0
0.0,0.26260544390472723,0.0034643318243242505,0.1095543479154169,0.1095543479154169,1.0
0.0,0.26260544390472723,0.00039063569238245336,0.10105654077074454,0.10105654077074454,1.0
0.0,0.26260544390472723,0.002124646751877563,0.11236994702017104,0.11236994702017104,1.0
0.0,0.26260544390472723,0.00180127257276775,0.1085866684566638,0.1085866684566638,1.0
0.0,0.26260544390472723,0.00045160003761615664,0.11845475841443961,0.11845475841443961,1.0
0.0,0.26260544390472723,0.0005578695110104141,0.12886650369165517,0.12886650369165517,1.0
0.0,0.26260544390472723,0.000698940393327604,0.14215972959417927,0.14215972959417927,1.0
0.0,0.26260544390472723,0.00043333327682867727,0.1202752829399545,0.1202752829399545,1.0
0.0,0.26260544390472723,2.180701379627902e-05,0.11098061978757359,0.11098061978757359,1.0
0.0,0.26260544390472723,0.00012042990376592459,0.12395830996281736,0.12395830996281736,1.0
0.0,0.26260544390472723,0.0012596719529415835,0.12923899392958635,0.12923899392958635,1.0
0.0,0.26260544390472723,0.0020632117003502835,0.11471746091622101,0.11471746091622101,1.0
0.0,0.26260544390472723,0.0013628901506145615,0.11299302261747682,0.11299302261747682,1.0
0.0,0.26260544390472723,0.0014426529745269856,0.09472941123263164,0.09472941123263164,1.0
0.0,0.26260544390472723,2.7678895385569723e-05,0.1108293517241412,0.1108293517241412,1.0
0.0,0.26260544390472723,8.637362849274527e-05,0.13203258994495334,0.13203258994495334,1.0
0.0,0.26260544390472723,0.0003962017200298763,0.09601905287248923,0.09601905287248923,1.0
0.0,0.26260544390472723,3.256822850317316e-07,0.1139608405810021,0.1139608405810021,1.0
0.0,0.26260544390472723,0.001273085778064295,0.12445205684356485,0.12445205684356485,1.0
0.0,0.26260544390472723,0.006169398854451021,0.10680917236489709,0.10680917236489709,1.0
0.0,0.26260544390472723,9.558934347106634e-05,0.10899321538119983,0.10899321538119983,1.0
0.0,0.26260544390472723,3.2072410132235853e-06,0.09808395711899799,0.09808395711899799,1.0
0.0,0.26260544390472723,0.008504930478451838,0.11449336419448732,0.11449336419448732,1.0
0.0,0.26260544390472723,0.00010036216717643094,0.12433695998108993,0.12433695998108993,1.0
0.0,0.26260544390472723,8.61384743511563e-05,0.15498287846085398,0.15498287846085398,1.0
0.0,0.26260544390472723,0.00043872930955786063,0.12000082829520992,0.12000082829520992,1.0
0.0,0.26260544390472723,0.004945499009653459,0.12785394377016737,0.12785394377016737,1.0
0.0,0.26260544390472723,9.085262647952115e-05,0.12768858663105828,0.12768858663105828,1.0
0.0,0.26260544390472723,0.002761608610639538,0.14084500393717195,0.14084500393717195,1.0
0.0,0.26260544390472723,0.0010250473235153843,0.0986610675930898,0.0986610675930898,1.0
0.0,0.26260544390472723,0.0018314539623014315,0.1011777727162395,0.1011777727162395,1.0
0.0,0.26260544390472723,3.232110388964709e-05,0.09928604998995441,0.09928604998995441,1.0
0.2,0.6080959945897733,0.015212667089336513,0.10093626963279508,0.10022457563639356,1.0071009928641004
0.2,0.6080959945897733,0.0016879213650086355,0.10975047092805691,0.10733027210661907,1.0225490793411358
0.2,0.6080959945897733,0.00857657305820906,0.10993717892994989,0.10957762337330292,1.0032812863208582
0.2,0.6080959945897733,0.011137821913403392,0.1460783566425125,0.12571029226814281,1.1620238407442738
0.2,0.6080959945897733,0.0003926627992693078,0.11192779795814672,0.10990812836087427,1.0183759802609051
0.2,0.6080959945897733,0.0015991763584571465,0.1282317927996521,0.1262451717982689,1.015736213695029
0.2,0.6080959945897733,0.003531876699718764,0.10453961529866357,0.10344586065822133,1.0105732083766594
0.2,0.6080959945897733,0.002860038756502261,0.11729613398107518,0.11561829482681371,1.0145118828882118
0.2,0.6080959945897733,0.00112754436181594,0.10941589692245912,0.10867800130073149,1.0067897422927916
0.2,0.6080959945897733,0.015061051626536676,0.14291552943682936,0.13834777021149336,1.0330165005070429
0.2,0.6080959945897733,0.0036063721088950354,0.1249179269529321,0.12343508676815951,1.0120131173687894
0.2,0.6080959945897733,0.008189887191214613,0.10801773204919009,0.10499421813490573,1.0287969563276282
0.2,0.6080959945897733,0.01198338953713116,0.09155681246557347,0.07432655958168964,1.231818248831317
0.2,0.6080959945897733,0.0009269847610222502,0.10756864256325871,0.10930001804747998,0.9841594217901304
0.2,0.6080959945897733,0.0026761062423881618,0.11436420231690848,0.11126423940972652,1.0278612690261286
0.2,0.6080959945897733,0.02008250194071607,0.08874525403827677,0.08127601047411326,1.091899731797767
0.2,0.6080959945897733,3.546035258983636e-05,0.11237149801808281,0.10944511433639334,1.0267383674404584
0.2,0.6080959945897733,0.0015042829272096973,0.0868547854782752,0.08629945016681274,1.0064349808763442
0.2,0.6080959945897733,5.118868927443424e-05,0.13533426884055633,0.1305770215686328,1.036432499491674
0.2,0.6080959945897733,5.587946529695359e-06,0.11832783156779324,0.11719528814477329,1.009663728302975
0.2,0.6080959945897733,0.021729110217412487,0.14013744286317192,0.13802475895751096,1.0153065574728612
0.2,0.6080959945897733,0.0002723416325084393,0.11251998138838983,0.11194432205043792,1.0051423719167512
0.2,0.6080959945897733,0.0016474735263490785,0.09703200151683052,0.09303362996862,1.0429777011770816
0.2,0.6080959945897733,0.005839494548150197,0.10250297109910854,0.0981954765424565,1.0438665273424241
0.2,0.6080959945897733,0.02098490225750851,0.1527201396782868,0.1386284851611948,1.1016504977364967
0.2,0.6080959945897733,0.0017602346312859847,0.07792581654150624,0.07059258583749958,1.1038810325051325
0.2,0.6080959945897733,0.007477220677838584,0.11289940262442286,0.11103877606096958,1.016756547842635
0.2,0.6080959945897733,0.006995724675530506,0.13142687290028493,0.13185990016640048,0.9967160048993736
0.2,0.6080959945897733,0.012364730110202064,0.1721439675226683,0.14485841627744306,1.1883601377566217
0.2,0.6080959945897733,0.008170321700531705,0.17792839527176255,0.1639030418426116,1.0855710380446681
0.2,0.6080959945897733,0.001678679251960373,0.14240802043714262,0.13889702200657375,1.0252777084767355
0.2,0.6080959945897733,0.005889349115946662,0.1133383792950793,0.10971229363851624,1.0330508599930506
0.2,0.6080959945897733,0.0030355104227396774,0.09646022827094969,0.09556708124423446,1.0093457602250369
0.2,0.6080959945897733,0.0030261270376778474,0.09879324177783479,0.0914597305689763,1.0801829522483424
0.2,0.6080959945897733,0.0045347316179095275,0.11568156872347837,0.11714842798967223,0.9874786261210166
0.2,0.6080959945897733,0.0008775022631848113,0.1188705199387852,0.11980469281372175,0.9922025352012792
0.2,0.6080959945897733,0.00315345239185252,0.12463574159223229,0.11930238394618292,1.0447045353968385
0.2,0.6080959945897733,0.02358134514616213,0.09506424518203387,0.0965820792795299,0.9842845162496131
0.2,0.6080959945897733,5.400797917368141e-05,0.10415716280203906,0.10401665013635762,1.0013508670534692
0.2,0.6080959945897733,0.005062301728921213,0.11319044462838986,0.11299606404210341,1.0017202420981144
0.2,0.6080959945897733,0.0003572148050081163,0.09956509024400584,0.09925790384833419,1.0030948305753165
0.2,0.6080959945897733,0.0011664095571112783,0.09066966533236882,0.08880609651132716,1.020984694680325
0.2,0.6080959945897733,0.028416606709709934,0.13555143316511029,0.13817694920949886,0.9809988854189575
0.2,0.6080959945897733,0.0013937034936087494,0.12231769219751293,0.12446586374909444,0.9827408778047617
0.2,0.6080959945897733,0.0005685456184760167,0.10423331068349938,0.10399064142153802,1.0023335682773382
0.2,0.6080959945897733,0.0008397998828769436,0.1097989596292969,0.11063763654124718,0.992419605676974
0.2,0.6080959945897733,0.004633286478867169,0.09699568448195753,0.09690493665288225,1.0009364623951031
0.2,0.6080959945897733,0.005417455664841379,0.13666966813254902,0.128538934254028,1.063255027947038
0.2,0.6080959945897733,0.010200513170513865,0.07849834346387363,0.0643712544580676,1.2194626953403345
0.2,0.6080959945897733,0.0002142660099807877,0.1441200236810156,0.13954241942883291,1.032804392176368
0.2,0.6080959945897733,0.003572447628522707,0.13081552897286636,0.1286345320991938,1.0169549874211905
0.2,0.6080959945897733,0.004599908079160309,0.11624562843359877,0.11401610127332679,1.0195544939300039
0.2,0.6080959945897733,0.009759982336612542,0.11385791279575562,0.1116527672474617,1.019750030408172
0.2,0.6080959945897733,0.006033336702199585,0.0998827593585752,0.09328035922754903,1.0707801747945698
0.2,0.6080959945897733,0.006327121271463953,0.1311002726401053,0.12983237239536516,1.009765671083011
0.2,0.6080959945897733,0.002881389576483279,0.11761020065389997,0.1151837998007404,1.0210654697740227
0.2,0.6080959945897733,0.0002575558567326267,0.10233799003940235,0.09879632088762848,1.0358481886770075
0.2,0.6080959945897733,0.012594048510304823,0.10115108897324955,0.09805616794416742,1.0315627368881513
0.2,0.6080959945897733,0.011027109917032128,0.10988775019741072,0.10626347715305799,1.03410647892815
0.2,0.6080959945897733,9.848681422041415e-05,0.10837998918522086,0.11006985159588041,0.9846473635954026
0.2,0.6080959945897733,0.006010003042770018,0.14026980969015126,0.1373562376149361,1.021211792968464
0.2,0.6080959945897733,0.0018731530396256372,0.09353842174844591,0.09185265190364297,1.0183529795805066
0.2,0.6080959945897733,0.012219106597765313,0.10177372752445282,0.09818565855882046,1.0365437174664653
0.2,0.6080959945897733,0.00043817819390009575,0.1336506692393278,0.12748583526218268,1.0483570113061327
0.2,0.6080959945897733,0.01454271377008507,0.09130162703808496,0.09351157600989352,0.9763671080511493
0.2,0.6080959945897733,0.006138020621392503,0.08957568725014901,0.08352428176321745,1.0724508533229493
0.2,0.6080959945897733,0.01044571026304229,0.11926936085273458,0.1163425562697735,1.0251567842138043
0.2,0.6080959945897733,0.00448859464187175,0.12247484685345252,0.1227608123718213,0.9976705471978904
0.2,0.6080959945897733,0.002681721469947627,0.09555640425921733,0.092899419475941,1.0286006607820022
0.2,0.6080959945897733,0.001407107455366579,0.11315325628726328,0.1115424804348072,1.014440918349467
0.2,0.6080959945897733,0.002569223946943236,0.11323337770668544,0.11337759423868174,0.9987279979526406
0.2,0.6080959945897733,0.008107427098348496,0.11381586671139662,0.11128207767024655,1.0227690666295632
0.2,0.6080959945897733,0.011627424584052347,0.12613916653245058,0.12290644834494192,1.0263022667324655
0.2,0.6080959945897733,0.0003036441946502508,0.10386510721288657,0.10436965397816135,0.9951657714091842
0.2,0.6080959945897733,0.006268206850549247,0.11029711901174256,0.1095568590567012,1.006756856315662
0.2,0.6080959945897733,0.0019799794870715,0.10825628055731083,0.10732599042716903,1.0086678923384647
0.2,0.6080959945897733,0.0006561015708688646,0.09990685904716484,0.09878718244779561,1.0113342295187022
0.2,0.6080959945897733,0.005634169648027716,0.09062950532769314,0.08126020797950045,1.115299942999854
0.2,0.6080959945897733,0.001188304998232252,0.11747263498388943,0.11579095374155261,1.0145234250863013
0.2,0.6080959945897733,0.010223260709611213,0.09690185976580169,0.0964049361610316,1.0051545452396757
0.2,0.6080959945897733,0.004046046810493988,0.12118979265256319,0.12013388073360261,1.0087894598302545
0.2,0.6080959945897733,0.003297485865182642,0.1068615246034065,0.10472623793949674,1.0203892234259706
0.2,0.6080959945897733,0.00803670496745007,0.08689874642794858,0.08466053207765221,1.0264375181134395
0.2,0.6080959945897733,0.0038695270018043407,0.11223021191439742,0.1125819796835546,0.9968754522691292
0.2,0.6080959945897733,0.00869306049057337,0.0941002613492108,0.09597579236240421,0.9804582909186995
0.2,0.6080959945897733,0.0013710259018068405,0.1152195943627413,0.11522705406000346,0.999935260887098
0.2,0.6080959945897733,0.01113133690559996,0.13863753348854624,0.1328518913362753,1.043549565565659
0.2,0.6080959945897733,0.003156372776557849,0.09729390258531567,0.09068828679967753,1.0728386875388811
0.2,0.6080959945897733,0.012800034969126569,0.09193304775908169,0.08017051070229857,1.1467189987158941
0.2,0.6080959945897733,0.002833921191713115,0.08400910584084166,0.07681982496876351,1.0935862698854295
0.2,0.6080959945897733,0.00019703499262445877,0.11939114879557257,0.11820849672235452,1.010004797506188
0.2,0.6080959945897733,6.345649200717034e-05,0.08983267946418856,0.0862251578446514,1.0418383881191229
0.2,0.6080959945897733,0.0005735382985637519,0.11807651779458724,0.11778290135272232,1.0024928613448367
0.2,0.6080959945897733,0.017487742851581424,0.1228716511769018,0.12035947124584988,1.02087230780468
0.2,0.6080959945897733,0.003532267843551989,0.09272080449134863,0.09303091937549182,0.9966665396168826
0.2,0.6080959945897733,0.0039205355501499475,0.1189868877359837,0.12001023101439465,0.9914728663568009
0.2,0.6080959945897733,0.006879451508963826,0.1451137375621064,0.13627451027867424,1.064863394227992
0.2,0.6080959945897733,0.004542890351154113,0.0858567417645409,0.0838652448623084,1.0237463910765678
0.2,0.6080959945897733,0.008659689820138492,0.13254716069509173,0.12823397815654544,1.0336352548720031
0.2,0.6080959945897733,0.001108101340436532,0.09403087062089625,0.09295927191785455,1.0115276150612351
0.4,0.8104383738646738,0.008073813871970975,0.09162770471656158,0.08146803909055393,1.1247073789847195
0.4,0.8104383738646738,0.020629562349306678,0.07729098766902927,0.06938629730569149,1.113922931043755
0.4,0.8104383738646738,0.016447120498073734,0.08689910561664672,0.08055022593792206,1.0788188934891079
0.4,0.8104383738646738,0.04942276219644917,0.31711719241115294,0.17863816719425937,1.7751928235263694
0.4,0.8104383738646738,0.0294315972942931,0.0688758689951677,0.05556062261451208,1.239652576844554
0.4,0.8104383738646738,0.08351254071650353,0.09515029966034727,0.08085584568434455,1.1767893694638636
0.4,0.8104383738646738,0.018639957080109616,0.14708792804737944,0.11890201900808683,1.2370515595481655
0.4,0.8104383738646738,0.03330576513480183,0.3070518920827831,0.15283029643347515,2.009103556351724
0.4,0.8104383738646738,0.03855936162909899,0.3135989561480752,0.1494445863174275,2.098429684712539
0.4,0.8104383738646738,0.003166347292870873,0.08734591007866388,0.08566530843310777,1.019618229085913
0.4,0.8104383738646738,0.029649721440652664,0.13208510826099454,0.12444056897406526,1.0614312466581737
0.4,0.8104383738646738,0.02519903956156194,0.12258016411733512,0.11778735492115724,1.0406903542352743
0.4,0.8104383738646738,0.020080870719109706,0.27354710833040363,0.18855029072133586,1.4507912307315778
0.4,0.8104383738646738,0.007632015212557431,0.12428340790272946,0.12088673256008278,1.0280979994306527
0.4,0.8104383738646738,0.00040317807951725175,0.09432169841940893,0.09284142348557385,1.015944121473591
0.4,0.8104383738646738,0.054517450982875366,0.1720426143396622,0.14092600753658335,1.2208010242183382
0.4,0.8104383738646738,0.07099503449706032,1.0782494619672434,0.20219215926773776,5.332795623095615
0.4,0.8104383738646738,0.03312206259605013,0.10816634805353448,0.09634370251382726,1.1227132156147976
0.4,0.8104383738646738,0.01378374192725631,0.13674102907798852,0.1290561972804036,1.059546398852028
0.4,0.8104383738646738,0.020329753603464683,0.12891269232901958,0.11913200649294202,1.0820995643740545
0.4,0.8104383738646738,0.013812033367423527,0.11013372845300613,0.10971859519794708,1.0037836180303812
0.4,0.8104383738646738,0.004384119807477501,0.11913039582139097,0.12001072327720114,0.9926645933649046
0.4,0.8104383738646738,0.023585366828312488,0.12645802408782386,0.12248834060119182,1.0324086640993602
0.4,0.8104383738646738,0.018520550366287216,0.15673107632424368,0.13693282155567763,1.1445837056714412
0.4,0.8104383738646738,0.005416383808301487,0.11374776636502328,0.10739036179306116,1.0591990236909035
0.4,0.8104383738646738,0.04191894574999239,0.07532333809646156,0.05815273528370876,1.2952673288536278
0.4,0.8104383738646738,0.03596831263578502,0.09258153534250106,0.08258372241235956,1.121062754718419
0.4,0.8104383738646738,0.06877677087236529,0.2841031044996795,0.15900885347358246,1.7867124898606987
0.4,0.8104383738646738,0.03868902194055451,0.16045084234062706,0.14273539574577745,1.1241138997253504
0.4,0.8104383738646738,0.024008738978489826,0.1918438140705336,0.13446436979783133,1.426726011946309
0.4,0.8104383738646738,0.022439928763108748,0.10694845280374998,0.10520004612505851,1.016619828061796
0.4,0.8104383738646738,0.014010869554893756,0.2043729594652261,0.15168876420574606,1.347317716874671
0.4,0.8104383738646738,0.016447560412311504,0.09665687343735432,0.08932921390073131,1.082029822234482
0.4,0.8104383738646738,0.003851319713135987,0.22507097351284983,0.1799572873951144,1.2506910765924348
0.4,0.8104383738646738,0.019537998629620235,0.08969794007221818,0.08590710799145924,1.0441271062359103
0.4,0.8104383738646738,0.19216638040852654,0.0791200709744692,0.048289037073650384,1.6384686001047268
0.4,0.8104383738646738,0.011624727977439473,0.18849907754661602,0.14609849653107324,1.290219146824175
0.4,0.8104383738646738,0.04600951718557276,0.37427481685847774,0.17154651452331682,2.1817687051147043
0.4,0.8104383738646738,0.04556598512489869,0.09837179329461139,0.09408535084348747,1.0455590845194858
0.4,0.8104383738646738,0.006639533196656299,0.10726856312798126,0.10668578227379853,1.0054625915633921
0.4,0.8104383738646738,0.050307357359186,0.11704797275231134,0.11144563906527892,1.05026965374348
0.4,0.8104383738646738,0.032999668492322845,0.17561643174120675,0.1425450116652728,1.232006856568176
0.4,0.8104383738646738,0.017331213815392113,0.10293658937056396,0.10070125080789119,1.022197723908486
0.4,0.8104383738646738,0.014495571402197326,0.09885330230904162,0.09807072127039153,1.0079797622421112
0.4,0.8104383738646738,0.013502418153794155,0.1450715930223527,0.13983361829782884,1.0374586225278646
0.4,0.8104383738646738,0.021940436794684333,0.168753656460164,0.16075335677194447,1.0497675435765195
0.4,0.8104383738646738,0.0049499151647904045,0.11974268350173523,0.1172993044543985,1.0208302944224756
0.4,0.8104383738646738,0.006040357950219194,0.15827631198975506,0.14175940623116937,1.1165136494128038
0.4,0.8104383738646738,1.1232832066497464e-05,0.13130130044634972,0.1306136472767848,1.0052647880516477
0.4,0.8104383738646738,0.007881313203531498,0.12338607980445195,0.12033635077565355,1.0253433730468036
0.4,0.8104383738646738,0.08752219385472276,0.31040230952363546,0.15679126988289416,1.9797167900704666
0.4,0.8104383738646738,0.05608565806587066,0.10091494384090019,0.09238532124303513,1.0923265999738905
0.4,0.8104383738646738,0.012703241283025754,0.11134391196162834,0.10993464527017396,1.0128191316576405
0.4,0.8104383738646738,0.017322684225898565,0.10195298323794173,0.09973133336931492,1.0222763477993404
0.4,0.8104383738646738,0.00899418315809569,0.17924029899975003,0.1539941386119066,1.163942346217919
0.4,0.8104383738646738,0.029394034562868442,0.26570551371629736,0.16438093021461664,1.6164010835648077
0.4,0.8104383738646738,0.011647588603389845,0.12078647406785568,0.11871427493726315,1.0174553492550718
0.4,0.8104383738646738,0.0028568043093045886,0.12497302583209534,0.12307686006668903,1.0154063547313352
0.4,0.8104383738646738,0.05149357521679544,0.09200167244645842,0.08646228951511531,1.0640670396586562
0.4,0.8104383738646738,0.003815531927620153,0.09275506015125602,0.08894846121424822,1.0427955569443628
0.4,0.8104383738646738,0.01898893298400394,0.119841114454412,0.11800788238828662,1.0155348272422466
0.4,0.8104383738646738,0.01210718146233406,0.10374999306414869,0.10290383073399977,1.0082228457785618
0.4,0.8104383738646738,0.03484551624264118,0.09858010282087179,0.0934150440138768,1.0552915096440754
0.4,0.8104383738646738,0.006869491246076692,0.11431330918637062,0.11231920804558868,1.0177538746531454
0.4,0.8104383738646738,0.014467549832023856,0.07785834465401564,0.06496232169528339,1.1985154258990804
0.4,0.8104383738646738,0.026404059401947275,0.24893457976968605,0.18000508511828003,1.3829308189049934
0.4,0.8104383738646738,0.006304055950870683,0.08670849551891766,0.08188000841171536,1.0589702810351866
0.4,0.8104383738646738,0.03472547777001248,0.10173880875239626,0.10038311703606441,1.0135051765312766
0.4,0.8104383738646738,0.025909250485467914,0.14350988331145256,0.12989663111945024,1.1048006562963428
0.4,0.8104383738646738,0.015824907615890376,0.1099437173106549,0.10918200101746678,1.0069765738499907
0.4,0.8104383738646738,0.02100243537994967,0.17925163279336545,0.13870497779871813,1.2923229983388675
0.4,0.8104383738646738,0.006986903125801662,0.0811463603207348,0.07705434878788489,1.0531055235326743
